#Accession	NCBI-taxid (-1 = withdrawn)
484107981	128403
82753992	352914
219115762	556484
433460361	1246484
323145061	762983
345850560	700597
149247500	379508
489120022	1297584
487367832	1169144
358461489	298655
485454532	1038929
66802355	352472
70943865	31271
420525068	992107
485091598	1279016
410627234	1128912
484130445	95607
484042985	304767
50549504	284591
57014152	160492
484227106	1121472
241767193	573060
223666991	419109
343957519	981383
484235136	468556
381184239	1081736
329851001	715226
388569818	795665
519666174	1423780
149245322	379508
325275702	985010
551022832	1280668
163804259	214688
485462104	1074482
417965306	1054945
67610035	353151
487376563	1267003
484051282	1237929
223995066	296543
385881648	1064537
389700608	735332
420239878	1144310
320538654	754027
422349357	742823
418481336	866909
374443754	1069536
484176852	1316934
345859290	913865
303228593	866778
459066477	1288971
485063910	613200
470093671	1263868
295397533	655812
545323043	1394178
512436206	1235788
398791904	1144341
381150014	762967
345874846	1051985
421060259	1149861
399001714	1144324
418323032	904314
514419584	1298855
484029651	1234362
484131550	95607
484209209	1191326
254499686	555311
190681418	526945
254513748	566466
444313510	1071380
402823088	473781
484198900	1191303
507083985	1169322
237643486	641112
159113315	184922
326797444	743722
89070065	314256
393764440	1195246
550011764	1400798
564941584	1214121
367475547	115808
383821829	1150599
551026686	1280683
409350170	1293597
483224139	1131291
484070747	1230477
545303588	1081904
512220166	1305618
156061694	665079
484068128	1158160
402301031	1218173
417016054	947827
322378860	710393
303321310	222929
484201334	913328
483973064	1154764
365984119	1071378
522835806	1260358
491841308	1265309
558566501	1116472
302915982	660122
419843765	889204
196232672	497964
156840772	436907
414594585	630626
393726548	859192
484206870	1191323
339048311	434085
488666322	999408
484177701	1316934
396584684	936548
386389186	1095743
483995267	1122605
433680032	1261556
484004510	1231391
550957298	1123027
484106049	1124780
483777720	947557
551015276	1280697
544672365	1292373
544689553	1292036
399516590	1154757
448356261	1227492
212539635	441960
484205128	1191322
398408538	336722
483980654	1122619
484287155	1191522
157873917	347515
317148727	510516
545329524	1321817
537832012	1049790
306819620	871571
389594104	347515
261188990	559298
254569951	644223
149146795	441163
482889214	1134454
241952768	573826
488008902	1282886
303231332	866776
402301202	1218173
473827406	1298593
401406827	572307
212534775	441960
260581181	656912
365860857	1055352
66358965	353152
485060345	989499
221057166	5851
459825545	1073353
557817539	1121022
296146493	559292
484232019	1121459
558561535	1410619
224514724	411902
134106358	283643
482932565	1225184
484179150	1190605
483503993	1227361
397738351	1051502
302890424	660122
67526824	227321
365822324	1423816
484204870	1191322
485070592	1123250
366988486	1064592
381201472	1079986
484122737	1274722
410465521	1206767
483182939	1131285
484065020	1121929
485048609	1196028
484019351	1151120
484153532	1242253
424042074	992011
311748876	420336
223045169	411469
119512776	313624
381184707	1081736
408375052	1177179
219123059	556484
484021801	1151121
489538003	1189619
339959169	412597
303319816	222929
169775086	510516
483542796	1312234
551064576	1121105
522835075	1259824
484064223	1123239
522837964	1235790
483653037	1123320
493440247	1118157
171322130	396597
558560964	1410619
347599278	565443
401768148	1159200
402835227	936381
483365889	1130827
484005614	1235479
398823522	1144344
238785123	349968
490173645	97139
484220147	1131279
70981884	330879
395009292	1144317
471969274	1279009
452727514	1154850
241954915	573826
405810272	1133569
367012809	4950
320531141	749551
398011011	5661
483985733	1232674
212543098	441960
490762812	1292034
448560872	1227461
484020346	1009422
422316656	620833
483438578	1122247
399579054	590061
190645313	526947
484022080	1151121
383282342	751994
237839582	508771
394749116	1125977
221056075	5851
554044661	1173948
484145171	926447
483031136	1114961
224515036	411484
485471326	1073571
544666025	1123069
363418574	980584
483688270	905052
512217877	1305617
302509445	663331
444320740	1071380
329894476	876044
483982679	1137264
294665624	427082
484081696	1162285
476522720	1280936
406590856	1169665
484120921	1238186
487392800	1172180
408789939	1221537
484174013	1189620
343506264	870968
472445564	1125980
221060243	5851
119190306	246410
551299341	1123065
484007914	1245472
372137311	1042378
484006862	1203611
544989635	1151296
402295094	981336
484120231	95614
530795190	1366052
50420198	284592
70983813	330879
551253053	1122602
365841086	861450
484018341	1158050
490420017	497321
487372178	1121334
398013363	5661
269860449	481877
367034150	573729
241956072	573826
198440795	558270
90421227	287752
546194983	1399147
484075794	1123236
558544608	1352936
401416823	929439
485076502	1073969
484041894	1205681
470886763	595460
115443517	341663
365888209	551936
484197075	1123021
483981152	1234128
325919164	925777
510929723	1158614
557849254	1333539
490726147	1307437
334130514	1000565
401828332	907965
483982049	1122169
255725229	294747
156097038	126793
391324156	766154
149174211	344747
418246602	1079988
423712768	1094563
484138154	1287887
448724233	1132509
339897718	435258
416238082	857576
346681636	742765
484215714	1094181
520966395	1346330
510897793	1292024
422019493	1141661
545366499	1321772
485064920	613202
366986638	1064592
411107850	1215915
485053252	1211706
237843434	508771
483864488	1144273
406839276	450821
237754113	525263
482909653	1212819
485039078	1051075
367031213	573729
483082252	1131284
50411330	284592
345853894	700597
483993229	1240676
484195258	1191298
558562645	1410619
443478054	927668
329925291	908341
551239786	1121108
190673007	526950
209518862	516466
550904239	1121445
485091519	1279038
471961831	699248
545644578	1321820
240950321	637911
320538767	914128
552942772	1389415
545398342	1226325
254586102	559307
182626686	488537
429082475	1073999
366987096	1064592
313893618	879309
392408409	706587
218291465	543302
485602590	1079985
399523394	1105030
483466419	1122611
484281047	1193119
544856186	1353529
545319167	1394178
513848832	482300
484016972	1009422
484121044	95614
483981205	1234128
421081520	1175631
261199547	559298
444337334	1167009
420930189	1001704
417357979	913072
499136796	1269942
85000296	353154
50557175	284591
421781393	1206776
319649223	665958
377560892	1108044
116192782	306901
171317521	396597
237833692	508771
511767810	1201036
432343010	1195242
544883778	1356854
484179382	1190605
422661993	629268
545377299	649747
429200359	698759
422643130	629265
484226183	742767
484204344	1131290
154276031	339724
440704313	698760
399579487	875454
472316131	1165095
410092409	450396
367004606	1071381
255321293	553219
394839293	1116232
557300425	1380771
122054398	394104
499150290	1315976
258421724	553588
483879680	1144273
484033636	1175296
484076074	98439
149278533	391596
242208214	561896
145239614	425011
486409125	1123230
545127206	1390370
544935982	1384060
119180187	246410
410637229	1127673
489073371	1218591
209521916	516466
514974745	1073351
126132495	322104
447827136	1261130
156844395	436907
485054407	1196323
255728198	294747
374372762	929713
444380963	1035193
167346123	498736
424038866	992011
484037317	1197906
488663729	999409
499133791	1313264
91974482	316057
484206044	1041149
484226168	742767
485731813	1074063
448315697	1227498
399579202	590061
372137047	1042378
50303494	284590
483279313	1080187
302693584	578458
221056581	5851
558559097	1410619
444349856	1127694
487418389	1209355
558562223	1410619
485063808	613200
306846319	470735
544829797	1114964
84994715	353154
483652746	1238190
399527611	1105029
343516839	701176
484188195	1187845
549924784	1337887
419455028	760880
50545252	284591
330790679	5786
239637797	596319
544863568	1353530
393726588	859192
484062425	1158291
241950212	573826
483991298	1123277
484018811	1151120
336316656	506534
564616881	406101
484039579	1169185
354697333	980518
419822830	334727
429238514	284812
423620333	1053230
309783529	658664
483896774	1122179
557300764	1380771
563187467	1287182
448721287	1227454
154275209	339724
555268153	1173780
94267136	262489
386389816	1095743
483087879	1114962
545084693	1238213
486354564	1158687
398974240	1144327
433463660	1246484
319430684	525377
484088496	1122979
430025474	1249621
452717136	1049909
484235323	1279017
483897824	1123508
386382083	1114943
483692169	905052
544850352	641524
555518755	1392540
339302909	935295
154322402	332648
545335688	1321818
448723991	1132509
490184335	97139
395209963	796945
484122931	564420
486562021	1157361
485060695	1218513
483057169	1210005
557817478	1121022
224825944	279714
557823729	1282360
483537914	1312234
50549322	284591
260946314	306902
484105536	1027373
484343778	1200792
484101140	1134914
484076109	98439
58265855	214684
225869487	553482
299536183	714961
119179204	246410
484206464	1191323
398830638	1144343
448407613	797114
71032508	333668
66814279	352472
71030183	333668
418021187	1005043
485465775	1078005
254499717	555311
296125058	526224
490284670	1288494
336312255	327275
485071203	1123391
444392604	545697
418293345	32042
483234492	1188231
484016830	1246445
409167217	1168289
551013510	1280697
484194963	1191298
119196030	246410
484207189	558173
483479203	1122973
419616438	887313
406839225	450821
544872995	1344580
527325519	907266
448581708	1227459
211596888	411459
67591803	353151
499136764	1269942
562954744	1287336
366996283	1064592
339302891	935295
438118912	1129368
320534984	706439
484064606	1151128
484000640	1009420
339303118	935295
545477625	1219080
544806074	428994
484243189	1185698
317512087	232363
484076957	184925
282901584	533240
543939030	1117314
398795288	1144341
551010877	1280696
564973780	1415161
484014128	1245476
486830761	1158976
484206590	1191323
484338041	1200775
398853952	1144339
353025774	941258
359771205	1077974
241949028	573826
399004601	1144323
544850654	1329902
560469138	1388763
433461844	1246484
342214899	944564
237842348	508771
339897231	435258
376003817	376219
545074485	1386078
484011631	1169182
391322485	766154
484185268	617135
472315533	1165095
420151744	1125718
558651093	1410620
255955194	500485
483981097	1234128
390440022	1160279
393760307	1156918
87121513	314277
89070261	314256
300706036	578460
551060069	1122203
67524382	227321
485467956	1078013
448345454	1227494
484233700	1158756
126665636	270374
557744521	1262663
257453469	553217
433432189	1243180
484860614	1074178
549586003	1262136
483959719	1121859
381169008	1150626
508451731	1321368
487381440	1172186
153883176	445337
544702314	1316936
67592220	353151
156088782	484906
401825266	907965
484121988	96765
484190783	1187848
484083176	1169848
491151004	1120925
153864026	422288
544870467	1354301
159117341	184922
84996516	353154
402299283	1218173
296004685	36329
209880430	441375
170118041	486041
70932273	31271
484227879	1122971
126654535	353152
294785960	469602
484199027	1191303
484217462	1131269
544886138	1356854
510998014	1285582
255021934	637389
385260002	1095726
484186882	1188253
387773953	1095744
254483600	247634
302421791	526221
334363735	878320
198440804	558270
560941434	1236974
484339211	1200775
325843481	910310
484107621	128403
409167758	1132509
389600257	420245
484202086	932038
242206962	561896
485040749	911130
545663742	1321774
529137456	1316445
190682372	526945
485071384	1158170
357059631	679201
512720820	1323663
557311981	994573
46121372	229533
544708890	1324960
119483875	331117
260881949	561180
402838264	796937
399076483	1144304
172085030	471870
94500078	207949
448724154	1132509
563141445	1287252
298484279	585544
82595197	352914
484205719	1191323
489081961	1218591
164658380	425265
166362741	449447
485091529	1279038
484152915	1292047
365822322	1423816
483694337	1138452
485044589	1176490
356905946	913324
483288617	1080187
418021407	1005043
523589058	886559
484085637	1265503
407794621	740709
375335338	174145
483833635	940282
342218791	1000569
485719839	1074059
395237333	883169
365861644	1055352
484195026	1191298
485071322	1123511
485060897	1217720
71022490	237631
146386151	411467
359399618	1088721
544676064	1292372
484020908	1246460
484166923	137716
311748805	420336
332533085	722419
513041489	856854
545645250	1321820
485055809	1202962
484012726	1169194
383811760	1095752
123476864	412133
401828480	907965
402823728	473781
484176008	1179225
399010594	1144323
197326043	393116
564115739	1392007
359441744	1097676
484083857	1108972
149146410	441163
421487170	1156919
513139183	1161401
398842320	1144321
295675101	640511
428303693	1173022
485046203	194867
358061126	911238
423344136	999419
163804347	214688
484028674	1118058
156092920	126793
386388737	1095743
544818256	1096930
373471582	861454
145486966	412030
398806984	1144318
486366215	939909
485090773	1279015
490456538	385957
483695998	1138452
400663698	1112215
398978281	1144327
551034296	1280666
71754654	185431
170735571	406425
403744932	1200346
483861522	1144273
190682130	526945
320534929	706439
483990884	1123277
46123006	229533
145476838	412030
484232013	1121459
359782522	1112217
485064375	613201
522588077	1300257
429093776	1208656
417089059	996306
365876762	1117646
288921058	102897
283767226	500640
163785264	392423
443318268	1173264
525903163	754503
381182373	1081736
317512609	682181
375335405	174145
510829175	1202533
296810795	554155
484064970	1150615
421896163	564065
223955875	449673
398823123	1144344
499136859	1269943
562789276	1408890
444336859	1127699
545609085	1384051
496190273	1285586
315046103	535722
484052334	1161913
484151684	1292048
338811532	1009370
118382540	5911
483980586	1122619
339324158	1042878
212542452	441960
254482123	247634
520966381	1346330
238506796	332952
486357870	939909
381414250	1081640
390444445	1189621
365888899	551936
484078456	186196
483294234	1227812
489071175	1218591
320114857	509193
545336428	1321818
485831561	1074139
484034087	1209364
484012941	1009422
159113016	184922
374602172	1131935
398937923	1144708
408788960	1229491
484023737	1246485
485054378	1196323
402301374	1123865
484005483	1235479
419961742	1129896
482937206	999543
482736701	1123524
484178395	1240783
444306502	683150
381201270	1079986
484062323	1158291
484199288	857041
490229926	363754
545074164	1386078
367024958	573729
70938262	31271
485007683	1087053
545606805	1358413
398819069	1144344
453068969	1278077
391323580	766154
409350108	1293597
444310666	1234597
550709749	1387231
126131451	322104
50546914	284591
485054310	1196323
433460692	1246484
544799243	1340854
372136921	1042376
255944594	500485
483870395	1144273
50287062	284593
292897734	716540
484131711	95607
389722137	1162282
564869563	1414851
484867598	1073567
485600745	1079985
483095930	1131284
485099436	1122181
254566576	644223
493053309	1169214
433680024	1261556
82794617	352914
483822937	667585
459789162	1214117
402301896	1123865
484176909	1316934
211606510	314292
410651383	1104996
358468233	861452
448647018	662476
490419904	497321
359407303	1002367
543945372	1117319
484063706	1150615
484227990	1121099
359367271	310037
553747903	1341688
484234324	1121935
472230762	1286106
299134915	666684
448311104	1227499
484224778	1184266
448306637	1227500
483555532	1306990
448440572	1227484
508551595	1321368
87122326	314277
444337386	1127699
417300642	991778
420987193	1001723
377556685	1144300
154275151	339724
484167622	137716
512511846	1078090
511763665	1269760
484009210	1121102
485045717	1207076
485040852	911131
393765360	1096546
499162623	1318628
393774487	555793
242366435	1423799
402841061	936565
393726420	859192
423100927	1002366
545046603	1151410
198440731	558270
550894101	1121004
302652403	663202
483499148	1227361
302683802	578458
545364650	1321772
374442697	1069536
448726807	931277
398890579	1144333
558644762	1410620
331005680	937772
303319280	222929
484981149	1095923
452742924	1078775
546177549	1178482
325275566	985010
554770365	592010
402294991	620914
302508973	663331
288917745	102897
409167663	1163398
553312917	1111130
347599523	565443
470150843	1265738
149172854	447455
484030147	1034347
483703891	905052
545610926	1111135
295396754	585530
490281418	1288494
486284751	913336
258564555	336963
448314707	1227499
483027189	1131289
529136058	1316445
484090383	1046593
413959686	406819
544815515	1121405
396584633	936548
357540902	863239
85075542	367110
312885216	796620
484273297	1192759
116203676	306901
299531976	563045
395239265	1423751
483656784	263438
553790306	1402511
484023516	1246485
372137226	1042378
331703020	862259
485068508	1122243
483977625	1157638
448296484	795797
545317893	1394178
470886841	595460
212539773	441960
394838800	1116232
433453303	1179777
485099451	1122181
94271696	262489
544670329	1160719
295442974	284812
484001400	1121096
357631987	1029823
373105940	795955
564591506	863365
326203630	588581
345867617	1046627
551297744	1123065
322392794	888746
483221748	1131291
485090669	1122918
485852092	487528
545442817	1321823
551322580	1278302
119474384	331117
70998689	330879
483983463	1235834
399523230	1105030
488008769	1282886
296920155	649754
417351691	913071
254373697	442346
483400330	1121910
484020277	1151119
422676302	629270
483097303	1114962
484199891	617140
237642714	566550
387131618	246198
71031639	333668
483967635	1156841
153864700	422288
551005995	877445
365985012	1071378
320540869	914128
400292199	1115803
470100568	1265738
398803934	1144318
320535121	706439
445064542	1287056
336420424	457403
484076400	98439
523689877	1336745
242207738	561896
300706710	578460
452730882	1154944
317159381	510516
483576178	1176514
544835028	1348657
483056611	1210005
190645092	526947
522837469	1261070
242819038	441959
485662126	1085628
482746141	1033736
484080124	1122917
484079096	755887
190679536	526950
398805219	1144318
398862359	1144338
255721400	294747
477576762	1246476
484227602	707248
485452849	995087
545329654	1321817
483470598	1122936
336261720	771870
410084281	1071382
484142246	1289590
294808265	702447
339056140	434085
253584447	638302
223954436	470145
406660866	1225176
448321541	1227497
452730338	1154939
485069998	913331
485063197	569153
484084150	1151123
484011357	1169182
392958352	1196324
425444918	1160281
424806952	756012
483999048	1120931
487994472	1213463
417017103	947827
189188243	426418
50545138	284591
389625622	242507
379733551	1146883
242214726	561896
119493975	313612
484168495	137716
254566972	644223
484037251	1197906
402821728	473781
189209531	426418
488002206	1209359
485470008	1079060
483980233	1120925
484047261	304766
68171143	332415
448723098	1132509
212537964	441960
484204239	1131290
544887617	1321939
182626281	488537
405795793	658080
484043094	304767
397770631	1094558
486305343	1157689
365983825	1071378
491088100	1217665
171315897	396597
324330700	761194
484031158	1234594
544827947	1114964
330993761	1004836
423614469	1053229
545307486	1390361
324330862	761194
477580351	1246476
484152648	1292047
416413798	423471
491177385	981324
335040596	986075
420256879	1144309
485090749	748658
433461700	1246484
545111466	1349820
149156211	441157
421602181	1223566
485054637	1100721
238482792	332952
421140706	463794
347599728	565443
544676389	1292372
398817033	1144308
558561728	1321371
487380018	1172187
401405447	572307
294949238	423536
545084645	1238213
564972357	1415161
384918461	766499
484022852	1169151
483990781	1123277
386384320	1114943
46110900	229533
329910271	937450
483244083	1123244
357540894	863239
224011935	296543
545090504	1383066
514393990	990285
484076331	98439
317037245	425011
335050181	1000568
406664134	1225176
545351083	1227264
483124868	1131286
363891161	796937
421895527	564065
430025654	1249621
401826801	907965
402294978	620914
484109115	1182263
483365571	1121129
115504448	185431
366996666	1064592
383816324	932213
389709308	1173062
545598185	1125712
410092707	450396
508362299	1321368
311748903	441769
134116739	283643
484057958	1169159
470877685	1265738
490184777	97139
94500597	207949
359433134	388384
545090790	1383065
365901400	551947
546195521	1399147
545655148	1358026
254392242	443255
270293282	563037
153883745	451755
348166888	940286
550695819	1350466
196234625	497964
359795754	477184
71656101	353153
523640887	1218585
484011256	1169182
156093212	126793
417971542	1075088
484191874	617131
441166045	1265868
484082543	1189311
424808999	756012
487382634	1172185
311748904	441769
403905793	1112213
484003756	1123058
550953856	1122613
458778870	1278076
398802468	1144318
329935899	996637
365986972	1071378
485090511	1202962
483257141	765909
420149329	1125720
118585455	412966
418295233	32042
484239066	1185685
490374580	497321
237833634	508771
545088939	1384040
483113387	1131286
498814607	1316928
484038389	1205683
242823201	441959
116179173	306901
258575114	336963
384915789	1156937
470891846	595460
429203039	698759
545665322	1321781
483835260	940282
390441354	1160279
149924977	391625
399579194	590061
484083104	1169848
484151554	1292048
224485248	520489
484023330	1169151
62424188	321955
296418516	656061
336237275	1423822
485473582	1081940
209518397	516466
484153481	1242253
485453367	1038929
375335403	174145
485099536	1123256
84998621	353154
312881288	796620
317148695	510516
363418501	980584
545421743	1507
485071180	1123391
71031806	333668
484031569	1141105
378760367	1084662
522835994	1260356
511665738	1256205
332531118	887062
477579140	1246476
363751201	931890
89074511	121723
71019240	237631
417540577	913086
484094046	1046593
365821871	1122149
325914090	925775
84997322	353154
484341170	1200775
409167672	1163398
68064461	5823
484106004	1124780
357019762	1078020
448441353	1227484
119472213	156578
410939793	1001593
564589438	863365
484021872	1246461
483974613	1155718
484176152	1179225
553307209	1319815
399524817	1105030
353025606	1055526
149146808	441163
545053453	1151430
50306970	284590
422946022	997347
333909894	880724
118365155	312017
484020391	1151119
564891156	1415760
384916878	1156937
488648389	999406
484075724	1123236
544912739	1095383
483989748	1121396
323527923	640510
401827118	907965
87310602	314230
333981440	927655
443474995	927668
491939918	1265309
403726004	1108045
485467498	1078013
400294001	1115803
484065063	1232426
459822753	1262666
470087676	690871
429331330	1005395
209882436	441375
419570958	887281
418753506	1049984
483979446	1134455
483500508	1227361
484227245	1157640
443470957	1149133
418463411	1114959
409167375	1165091
484207180	558173
419963703	1129896
238494853	332952
545319441	1394178
149247177	379508
484208841	1191325
484010581	1169187
543938700	1117313
219117759	556484
448351587	1230458
315043739	535722
357027916	1082933
564114189	1392007
237839732	508771
484202068	932038
359416098	1072681
365883493	566679
443476007	927668
560220485	1408226
381184412	1081736
551323067	1278302
302409623	526221
484056625	1122921
221060235	5851
359367318	310037
484122459	96765
553307347	1319815
421857547	981334
419967436	1129896
163789305	391603
514972513	1217657
418936480	1125979
484206230	1041149
296424521	656061
402841736	936565
157865691	347515
373471609	861454
530927503	1260983
291001918	744533
553734991	1348334
484167346	137716
124507192	36329
543578989	1055192
410637997	1127673
317512812	682181
484070288	1169156
373471557	861454
485054685	1100721
544671051	1160719
485091578	1279016
544818493	1096930
299751842	240176
345878075	1048808
484010474	1245026
254573709	644223
198440794	558270
307255756	754258
406663964	1225176
367043151	578455
336232959	1423822
346681182	457422
399033488	1144313
484089323	1123035
522720861	1306401
485065459	613203
82595981	352914
373114968	742814
315040709	535722
557300196	1380771
237842832	508771
523662286	1241906
242362092	536231
343957543	981383
486352176	939390
470100596	1265738
484050367	904143
212529061	441960
484867587	1073567
418061690	882800
407795165	740709
545466303	1215092
551026243	1280683
448365760	1227491
514058762	1322346
484018924	1151120
50556775	284591
148948071	550747
484022803	1246474
483385826	1128399
336237382	1423822
448381983	1227489
483999516	561175
484992557	1109445
51473215	257363
484132262	95607
506496131	1330458
470888015	595460
71661953	353153
94267037	262489
409168125	1132509
448353734	1227493
484337438	1201293
484187648	1188257
282878169	679190
485077701	1056819
553307264	1319815
484050082	1230343
490725427	1307437
483656937	1176492
444425975	1224742
498484175	1138429
148927686	443342
301060110	88274
545467240	1219065
485044554	1176490
441144762	1265868
312864432	904293
483389180	1121904
544824069	941449
483523026	1216967
484011447	1236905
483693497	1138452
94497281	314266
242366432	1423799
544869182	1354301
484047133	1169160
484113666	1257078
563140070	1287243
67540413	227321
487371544	1169143
418063046	882800
429239963	284812
557313074	994573
381168095	1150626
398884491	1144334
512221071	1305618
404425325	1214102
389602349	420245
418478409	866909
485098870	1123033
448305959	1230460
345873229	765913
326579435	886872
562981719	1287322
485061635	1217721
484021495	1246460
485099526	1123256
93004831	335284
374636493	647171
84393454	314291
402295942	981224
335030922	1000570
483965500	365528
485091572	1279016
483694543	1138452
323142650	626939
223956478	563797
485120133	1120797
483254667	765909
418464193	1089447
483976893	1157637
560941001	1236974
484197137	1123021
562965226	1287336
149195522	391592
395221811	1144253
163795069	331869
523701203	1346790
424661526	991999
377831571	1130798
492601578	1268236
258577250	336963
239637311	596319
484221495	1206096
484047103	1169160
88800104	314283
459783328	360313
332705883	489825
394749639	1125977
164656556	425265
145544069	412030
484090637	1046593
544666032	1123360
558636803	1395513
237643167	566550
485071443	1265502
544862595	1353530
523648216	1218600
345856185	913865
444349664	1127694
149147369	441162
373108119	796942
485060354	1217718
422317696	562971
485035243	869728
333981680	927655
402829863	1111137
359454878	386429
67537569	227321
424035534	992011
339899194	435258
319649214	665958
545148993	1357297
315050915	535722
281418872	492476
260575874	371731
68171648	332415
220927459	394503
254416073	118168
564637319	1415160
378759642	1073573
330990390	1004836
260590261	546268
449144884	1259812
50427008	284592
398836722	1144342
545350099	1321775
483424112	1221302
484200114	857041
486307371	1157689
149147370	441162
383822586	1150599
484228270	1123388
564014360	1419876
242209675	561896
319948558	910954
402296503	1134475
471961227	699248
419719765	1095750
356907977	1007103
475993910	1195236
326579444	886872
564891681	1415760
558562560	1317678
484198609	1169158
403908738	1112213
212538752	441960
485060685	1218513
67521667	227321
429242886	284812
225001099	520140
67623114	353151
365878895	566679
544921054	1125725
366996165	1064592
255717085	559295
296172066	525368
389815932	1185653
329898103	876044
484176109	1179225
326367340	888059
485040545	911128
483428387	1122176
241911847	478749
330998604	762982
511622553	1298855
47073298	284811
484059406	1150395
545388694	1227266
289423049	596329
484216814	1131270
338979849	1043206
484345020	1114972
487418355	1209355
484021449	1151118
550246823	1219013
545320633	1394178
453068159	1278077
545421822	1507
325923082	925777
448671888	1227452
332886472	706436
551299394	1123065
359448188	386428
488003925	1209359
548577404	1227812
545117326	1386080
399023387	1144316
452217636	910238
484065058	1232426
419760854	1161912
484069417	1033854
484064519	1151128
514974604	1073351
411107818	1215915
416050401	907488
72387613	185431
483966077	553
484072646	1122972
545433282	1227276
240114505	465515
72386948	185431
550155906	1399144
499133743	1313264
295669441	502779
448305997	1230460
164661424	425265
553314622	1111133
367008241	4950
123431489	412133
315055774	535722
401827517	907965
512690811	1203554
551056923	1122203
484216957	1131270
424779510	1069631
295397390	655812
485854249	487528
483982269	1121366
269860774	481877
121712881	344612
484232126	1122137
163719735	487521
84515636	314232
482849672	1175313
483844048	1144884
484196157	1191299
484151534	1292048
398879315	1144335
471970373	1279009
530928290	1260983
421144547	1196653
303318146	222929
209406223	512562
484053617	1158762
481018680	1291318
483959574	1121859
510936152	1189612
484033153	1141106
544877552	1354277
367041142	578455
399073826	1144304
545645658	1321820
545401364	411472
398896711	1144333
388569237	795665
420146516	1185325
484117800	1268285
154276185	339724
440784003	1262449
422658785	629267
401429225	929439
485471456	1073571
325928213	925776
550093986	1123057
522835065	1259825
126651913	388400
85090946	367110
484234062	523845
372136887	1042376
483666845	1176492
421615811	1218352
545323501	1394178
354808463	1074451
84998283	353154
154279189	339724
483973642	981325
238694418	491076
373125569	658657
458849389	1284240
544672825	1292373
398970676	1144328
490282514	1288494
484185151	617135
282900843	533240
156034301	665079
416009575	872330
484081912	1162285
347732514	298701
483961797	1155715
557825605	1282360
484111757	95611
406839312	450821
303232335	866774
550959432	1266998
68070194	5823
472451825	1297569
484207772	1122138
296448950	595536
209882143	441375
545431562	1235811
408788801	1229491
484058511	1156987
241957014	573826
375111432	1129374
486834237	768486
319644668	469593
448879138	883166
484339412	1200775
300814038	768724
312882572	796620
484110769	95611
545073194	1386078
163783879	392423
484207133	1191324
119187482	246410
399010114	1144323
169347002	445334
484074357	1123226
484011484	1236905
83033194	352914
484083307	1169848
484221455	1206096
484003141	1121121
225001191	471875
401828065	907965
485032508	1087053
491497718	1268237
433423684	1243180
551193554	1121957
401402331	572307
389571662	1177926
409351004	1293597
367031327	573729
421499151	1208104
402301877	1123865
483342899	1221298
448735599	1227456
475966721	1195236
403718048	1184609
398869478	1144336
520824455	911240
167378208	370354
261202815	559298
224011730	296543
484146140	1295141
302407172	526221
448588371	1230453
407794415	740709
302309309	284811
484975440	1091039
484145139	926447
290983217	744533
484020936	1157944
343495375	1051649
347599306	565443
564755546	1313067
510829101	1202533
209522438	516466
398796545	1144341
484230313	1150157
241959141	573826
545616023	1256908
340546152	887700
227354543	593452
440695300	698760
511824801	1331007
484076861	184925
505484971	1268622
520916752	1219067
484043074	304767
484075180	306281
484043047	304767
557821904	1282361
402567932	1009846
483959602	1121859
544911331	1095383
484217201	1131270
544939023	1355388
506995657	1053173
389689226	864069
484208720	1191325
296411381	656061
484180271	1190605
490443937	1234381
116204372	306901
484075759	1123236
303388426	876142
121714302	344612
338814680	1009370
398393813	336722
544642625	1230476
365854261	797515
485099390	1122139
171317638	396597
421485517	1156919
154270751	339724
223889061	498740
488002465	1209359
416374926	423471
482621793	864073
254483295	247634
378759816	1073573
544816315	1096930
415710236	698954
484033217	1192868
315051305	535722
484181457	617126
484033519	1176165
484217520	1131269
167386883	370354
484184857	1240726
333981255	927655
485731079	1074062
365891208	551936
190645122	526947
551065727	1121105
417906774	904334
484017815	570268
114774347	367336
484867900	1073567
302664771	663202
389634502	242507
72387745	185431
238694657	1423757
373485774	903818
483300145	1231057
398973438	1144327
404416894	1212545
119482134	331117
422673044	629270
485786684	1074079
438117264	1129368
71419994	353153
71033040	333668
485070618	1123250
85082500	367110
300705811	578460
377831001	1130798
421744097	1195457
238765211	527012
484062713	1158291
545434200	1227276
307563693	573061
483535858	1312234
484110406	659495
555237024	1079477
374627928	469597
404425307	1214102
121705715	344612
485458808	1071395
269964752	674977
320538648	754027
482781176	400971
329914486	937450
485686952	1074052
544780338	1333853
376002826	376219
484207287	558173
320538587	754027
484057845	1169159
550704362	1387231
551004850	877445
558643691	1410620
484146551	1291207
482938239	938557
149147878	441164
490278694	1288494
154313505	332648
485851456	487528
94266946	262489
365829638	653386
423456806	1053189
485662418	1085628
365822734	1423815
545469671	1219065
429201358	698759
294954279	423536
421592991	1223565
485099206	1121953
122055857	394104
418063978	882800
553311012	1111134
484021181	1151118
227353817	593452
443478835	927668
296821127	554155
544824085	941449
484199090	857041
367028371	573729
365096385	512030
359764773	1077976
377557374	1144300
490901490	1144668
416231210	857578
453071120	1278077
489189724	1292037
393769293	1096546
485091765	428128
336258152	771870
545113921	1388764
223040356	553218
410093585	450396
545352363	1227264
488666605	999408
448455453	1227482
410076819	1071382
269860061	481877
484065122	1121929
564220450	1391994
323496995	945550
303323416	222929
